"","participant","Acc","Trial","TrialIndex","RT","MDT.ability","MPT.ability","Monolingual","gmsi","pairType","musician"
"131","16",1,10,9,2584.675,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"vowelMP","1"
"132","16",0,11,13,3115.65,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"133","16",1,12,4,2068.255,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"consMP","1"
"134","16",0,13,7,0,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"consMP","1"
"135","16",1,14,2,4802.055,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"136","16",0,15,18,0,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"137","16",0,16,8,0,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"vowelMP","1"
"138","16",0,17,16,0,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"139","16",1,18,19,3700.02,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"140","16",0,19,14,0,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"consMP","1"
"141","16",1,20,15,2950.64,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"142","16",1,21,20,2798.965,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"143","16",0,22,10,984.58,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"nonMP","1"
"144","16",0,23,17,1700.295,-0.0893097540219325,-0.242838072269245,"1",0.543510921275971,"vowelMP","1"
"145","17",1,0,18,5441.06,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"146","17",1,1,2,2771.51,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"147","17",1,2,0,1356.41,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"148","17",1,3,7,4337.93,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"consMP","1"
"149","17",0,4,17,2112.625,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"vowelMP","1"
"150","17",1,5,11,3817.295,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"consMP","1"
"151","17",0,6,8,4667.65,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"vowelMP","1"
"152","17",1,7,12,4301.52,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"153","17",0,8,9,4073.185,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"vowelMP","1"
"154","17",0,9,23,4332.875,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"155","17",1,10,21,2419.97,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"consMP","1"
"156","17",0,11,10,4017.675,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"157","17",1,12,13,2049.075,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"158","17",1,13,6,2286.37,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"159","17",0,14,5,3602.99,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"160","17",1,15,14,2450.3,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"consMP","1"
"161","17",1,16,22,2840.74,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"vowelMP","1"
"162","17",1,17,4,5388.815,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"consMP","1"
"163","17",1,18,20,2131.625,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"164","17",1,19,1,920.395,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"vowelMP","1"
"165","17",1,20,15,2883.785,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"166","17",1,21,16,3702.79,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"167","17",1,22,19,4705.355,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"168","17",1,23,3,4984.405,2.00350926063358,0.912229102735026,"1",0.0677289613536484,"nonMP","1"
"169","18",0,0,1,4894.38,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"vowelMP","0"
"170","18",0,1,18,1658.76,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"171","18",0,2,20,0,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"172","18",1,3,15,2256.945,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"173","18",0,4,4,3663.205,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"consMP","0"
"174","18",1,5,7,5108.06,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"consMP","0"
"175","18",1,6,14,2891.38,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"consMP","0"
"176","18",1,7,16,2213.675,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"177","18",1,8,12,3384.725,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"178","18",0,9,5,5317.32,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"179","18",1,10,0,2439.9,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"180","18",0,11,6,0,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"181","18",1,12,23,2277.54,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"182","18",0,13,2,2494.145,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"183","18",1,14,9,3240.39,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"vowelMP","0"
"184","18",0,15,11,2926.99,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"consMP","0"
"185","18",0,16,17,2200.585,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"vowelMP","0"
"186","18",1,17,21,2529.405,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"consMP","0"
"187","18",1,18,22,2506.53,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"vowelMP","0"
"188","18",1,19,19,4409.1,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"189","18",1,20,8,3336.38,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"vowelMP","0"
"190","18",0,21,13,3990.3,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"191","18",0,22,3,4144.14,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"192","18",1,23,10,2737.315,-1.58293037477772,-1.16312949712772,"1",-1.10773235139562,"nonMP","0"
"193","19",0,0,20,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"194","19",0,1,9,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"vowelMP","1"
"195","19",0,2,19,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"196","19",0,3,22,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"vowelMP","1"
"197","19",0,4,7,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"consMP","1"
"198","19",0,5,13,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"199","19",0,6,12,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"200","19",0,7,17,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"vowelMP","1"
"201","19",0,8,16,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"202","19",0,9,14,812.345,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"consMP","1"
"203","19",0,10,18,362.9,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"204","19",1,11,15,418.55,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"205","19",0,12,1,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"vowelMP","1"
"206","19",0,13,2,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"207","19",0,14,5,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"208","19",1,15,3,3551.54,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"209","19",0,16,11,289.41,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"consMP","1"
"210","19",1,17,8,217.83,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"vowelMP","1"
"211","19",0,18,6,0,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"212","19",1,19,4,189.945,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"consMP","1"
"213","19",1,20,23,81.825,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"214","19",1,21,10,76.015,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"215","19",1,22,21,401.835,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"consMP","1"
"216","19",0,23,0,3701.875,-2.3175657146347,-2.30459876911369,"0",-0.21214277977713,"nonMP","1"
"217","20",1,5,12,916.38,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"218","20",0,4,7,2186.305,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"consMP","1"
"219","20",1,0,1,1397.645,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"vowelMP","1"
"220","20",1,1,22,2146.465,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"vowelMP","1"
"221","20",1,2,21,2856.56,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"consMP","1"
"222","20",1,3,18,4254.515,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"223","20",1,16,14,496.695,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"consMP","1"
"224","20",1,17,16,484.945,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"225","20",1,18,20,589.185,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"226","20",0,6,15,1067.945,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"227","20",1,7,17,761.115,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"vowelMP","1"
"228","20",0,8,11,1292.82,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"consMP","1"
"229","20",1,9,10,1152.87,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"230","20",0,10,0,1890.32,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"231","20",1,11,3,1081.195,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"232","20",1,12,9,1256.96,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"vowelMP","1"
"233","20",0,13,13,1289.69,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"234","20",0,14,19,653.275,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"235","20",1,15,8,904.51,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"vowelMP","1"
"236","20",1,20,4,537.61,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"consMP","1"
"237","20",1,21,2,1335.58,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"238","20",1,22,5,1678.22,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"239","20",1,19,23,564.91,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"240","20",1,23,6,2029.235,-0.310318509655245,-0.680282920479517,"0",-0.156168431550974,"nonMP","1"
"241","21",1,6,4,2956.29,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"consMP","0"
"242","21",0,7,8,2577.54,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"vowelMP","0"
"243","21",0,8,1,2318.13,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"vowelMP","0"
"244","21",0,14,20,4821.57,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"nonMP","0"
"245","21",0,15,18,0,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"nonMP","0"
"246","21",0,16,22,3061.845,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"vowelMP","0"
"247","21",1,17,0,801.11,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"nonMP","0"
"248","21",0,18,11,4056.76,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"consMP","0"
"249","21",1,19,6,644.595,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"nonMP","0"
"250","21",1,20,9,4975.57,-2.28819219821053,-0.387620872261004,"0",-0.436040172681752,"vowelMP","0"
